"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",67.5
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",46
"Education",0
"Elite",31
"Ethnic NGOs",0
"General Population",132.6
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",30
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",23
"Medical",0
"Military",0
"National",0
"National Religious",32.4
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",42.5
"Protestors",37
"Radicals",0
"Rebel",0
"Social",109.8
"South American Indigenous",0
"Unidentified Forces",0
