"TSectors","Intensity"
"Agricultural",22
"Business",0
"Catholic",0
"Criminals",112.3
"Dissident",51.4
"Education",9
"Entertainment",0
"Environment Ministry",0
"General Population",75.5
"Government",15.1
"Human Rights NGOs",0
"International Religious",0
"Justice",16
"Labor",17
"Legal",0
"Legislative",34.1
"Local",0
"Media",41.5
"Medical",0
"Military",14
"Municipal",0
"Muslim",7.5
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",22.4
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",198
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",12
