"TSectors","Intensity"
"(National) Minor Party",14
"Army",0
"Catholic",0
"Criminals",0
"Dissident",126.5
"Education",17
"Executive Office",4.4
"General Population",191.6
"Government",2.9
"Government Major Party (In Government)",0
"Human Rights IGOs",12.5
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",176
"International Religious",0
"Kurd (Ethnic Group)",97
"Labor",0
"Legal",0
"Local",0
"Media",12
"Military",107.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15
"Police",103.5
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",26.4
"Unidentified Forces",20.5
