"TSectors","Intensity"
"(National) Minor Party",0.9
"Air Force",0
"Army",0
"Business",0
"Center Right",0
"Centrist",0.9
"Criminals",13.9
"Dissident",91.9
"Education",5.1
"Executive",30.8
"General Population",407.1
"Government",47.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",29.9
"Labor",13.9
"Local",0
"Media",3.9
"Medical",0
"Military",40.1
"Muslim",3.9
"National Religious",0
"News",0
"Nongovernmental Organization (International)",19.4
"Nongovernmental Organizations",0
"Parties",0
"Police",98.9
"Protestors",0.9
"Provincial",0
"Radicals",0
"Rebel",0
"Social",269.5
"Unidentified Forces",107.9
