"TSectors","Intensity"
"(National) Major Party",57.5
"Agricultural",0
"Business",205.6
"Criminals",0
"Dissident",569.5
"Education",85.5
"General Population",0
"Government",741.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",58
"Insurgents",0
"International Religious",0
"Kashmiri",0
"Labor",75.7
"Legislative",0
"Media",52
"Medical",0
"Military",144.7
"Muslim",116.7
"National Religious",230.8
"Nongovernmental Organization (International)",65.5
"Nongovernmental Organizations",125.1
"Opposition Major Party (Out Of Government)",30.2
"Parties",11.2
"Police",0
"Protestors",0
"Radicals",48.5
"Rebel",65.5
"Separatists",101.5
"Sikh",0
"Social",3046.3
"Unidentified Forces",69.5
