"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",28.5
"Business",107.5
"Criminals",528.4
"Dissident",216.7
"Education",101.3
"General Population",3123.6
"Government",516.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",46
"Ideological",0
"Insurgents",0
"International Religious",177.4
"Kashmiri",0
"Labor",57.4
"Legislative",124.5
"Media",39.7
"Medical",121
"Military",424.3
"Muslim",0
"National Religious",154.6
"Nongovernmental Organization (International)",85.5
"Nongovernmental Organizations",36
"Opposition Major Party (Out Of Government)",216
"Parties",138.8
"Police",932.2
"Protestors",168.2
"Radicals",5
"Rebel",61
"Separatists",127.5
"Sikh",6.5
"Social",3206
"Unidentified Forces",943
