"TSectors","Intensity"
"(National) Major Party",38
"Agricultural",28.5
"Business",37.5
"Criminals",276.8
"Dissident",263.5
"Education",38.5
"General Population",634
"Government",340.3
"Government Major Party (In Government)",0
"Human Rights IGOs",45.5
"Human Rights NGOs",0
"Ideological",0
"Insurgents",45.5
"International Religious",0
"Kashmiri",0
"Labor",97.1
"Legislative",139.7
"Media",45.6
"Medical",30.5
"Military",326
"Muslim",107.1
"National Religious",60.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",67.5
"Opposition Major Party (Out Of Government)",59.1
"Parties",35.4
"Police",470.4
"Protestors",158
"Radicals",49.5
"Rebel",51.5
"Separatists",100.5
"Sikh",0
"Social",2042.4
"Unidentified Forces",231
