"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",100.7
"Defense",0
"Dissident",164.8
"Education",0
"Far Left",0
"Far Right",0
"General Population",0
"Government",43.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",115.2
"International Ethnic",0
"Labor",0
"Legislative",74.7
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",279.3
"Municipal",70.7
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",112.7
"Protestors",0
"Provincial",74.7
"Rebel",125.7
"Social",510.5
"South American Indigenous",0
"Unidentified Forces",86.9
