"TSectors","Intensity"
"(National) Major Party",70.2
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",89.1
"Education",0
"Elections Ministry",0
"General Population",95.8
"Government",148.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",78.8
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",77.4
"Oromo",0
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",66
"State Media",0
"Unidentified Forces",76.8
