"TSectors","Intensity"
"Agricultural",0
"Business",44.6
"Catholic",0
"Criminals",25.6
"Dissident",32.6
"Education",40.8
"Entertainment",0
"Environment Ministry",0
"General Population",38.2
"Government",41.3
"Human Rights NGOs",0
"International Religious",30.6
"Justice",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",25.6
"Military",27.6
"Municipal",0
"Muslim",0
"National Religious",29.6
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",35.6
"Provincial",0
"Rebel",25.6
"Refugees",21.6
"Social",43.2
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
