"TSectors","Intensity"
"Agricultural",245.1
"Buddhist",247.1
"Business",254.6
"Criminals",297.1
"Dissident",419.3
"Education",0
"Exiles",0
"Finance",245.1
"General Population",0
"Government",0
"Human Rights IGOs",245.1
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",253.1
"Local",0
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",263.1
"Police",201.8
"Protestors",254.1
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",563.8
"State Media",0
"Unidentified Forces",249.1
"Uyghur",0
