"TSectors","Intensity"
"(National) Minor Party",5
"Army",0
"Catholic",0
"Criminals",4.5
"Dissident",284.2
"Education",0
"Executive Office",0
"General Population",160.5
"Government",656.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",146.4
"International Religious",14
"Kurd (Ethnic Group)",74.4
"Labor",0
"Legal",0
"Local",39
"Media",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",24
"Police",133.4
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",148
"Social",76.6
"Unidentified Forces",14
