"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",148.8
"Dissident",91.3
"Education",21
"Executive Office",0
"General Population",341.3
"Government",95.9
"Government Major Party (In Government)",19.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",179.9
"Labor",23.8
"Legal",33.8
"Local",0
"Media",0
"Military",76.8
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",25.8
"Police",0
"Protestors",43.8
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",28
"Unidentified Forces",70.8
