"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",47.3
"Criminals",0
"Dissident",229.4
"Education",43.3
"Elections Ministry",41.5
"Entertainment",0
"Far Right",33.3
"Food Ministry",0
"General Population",0
"Government",209.6
"Government Major Party (In Government)",44.3
"Human Rights NGOs",47.3
"Insurgents",51.3
"International Religious",78.8
"Labor",49.3
"Lower House",0
"Medical",87.6
"Military",89.5
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",15.3
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",1182.5
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",71.5
