"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",51.8
"Dissident",86.3
"Education",20.8
"Elite",32.8
"Exiles",20.8
"General Population",270.2
"Government",34.8
"Government Major Party (In Government)",26.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",20.8
"Judicial",14.4
"Labor",55.8
"Legislative",45.8
"Media",15.8
"Medical",0
"Military",30.8
"Municipal",0
"Muslim",0
"National Religious",7.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",24.8
"Opposition Major Party (Out Of Government)",24.8
"Parties",12.8
"Police",33.8
"Protestors",30
"Radicals",0
"Rebel",0
"Social",138
"Unidentified Forces",30.8
