"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",7.5
"Center Right",0
"Communist",0
"Criminals",14
"Dissident",57
"Education",10
"Elite",0.1
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",204
"Government",25.2
"Human Rights IGOs",0
"Ideological",0
"Insurgents",5
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",44.6
"Municipal",2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",10
"Protestors",9
"Provincial",0
"Rebel",0
"Social",16
"Transportation Business",0
"Unidentified Forces",0
