"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",12
"Defense",4
"Dissident",16.2
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",11.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",27
"International Religious",17
"Labor",0
"Media",0
"Medical",0
"Military",37
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",7
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",17
"Social",113.3
"State Media",0
