"TSectors","Intensity"
"Business",0
"Criminals",7.7
"Defense",0
"Dissident",34.7
"Education",0
"Elite",16.7
"Executive",20.7
"Executive Office",0
"General Population",71.9
"Government",31.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",13.3
"Media",0
"Medical",0
"Military",29.7
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",83.3
"Unidentified Forces",81.7
