"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",15.5
"Dissident",15
"Education",0
"Elite",2
"Executive",146.7
"Executive Office",71.8
"General Population",197
"Government",624.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",26
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",26
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",49
"Protestors",102.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",429.8
"Unidentified Forces",252
