"TSectors","Intensity"
"(National) Major Party",35.4
"Agricultural",145.7
"Business",159.2
"Criminals",0
"Dissident",356.6
"Education",104.9
"General Population",2427.3
"Government",399.2
"Government Major Party (In Government)",0
"Human Rights IGOs",136.3
"Human Rights NGOs",0
"Ideological",99.8
"Insurgents",0
"International Religious",0
"Kashmiri",103.8
"Labor",0
"Legislative",131.7
"Media",117.8
"Medical",111.3
"Military",257
"Muslim",119.3
"National Religious",139.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",165.8
"Opposition Major Party (Out Of Government)",0
"Parties",218
"Police",537.7
"Protestors",0
"Radicals",0
"Rebel",106.8
"Separatists",0
"Sikh",110.8
"Social",260.1
"Unidentified Forces",345.3
