"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",49.4
"Education",0
"Far Left",0
"Far Right",0
"General Population",86
"Government",23
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",34.4
"Insurgents",24.4
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",16.4
"Marines",0
"Media",0
"Medical",0
"Military",43.4
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",41.4
"Protestors",0
"Provincial",0
"Rebel",28.4
"Social",43.4
"South American Indigenous",0
"Unidentified Forces",0
