"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",119.4
"Dissident",0
"Education",5.6
"Executive",154.4
"Fundamentalist",0
"General Population",698
"Government",89
"Ideological",379.8
"Insurgents",0
"Intelligence Ministry",0
"International Religious",218.4
"Judicial",0
"Labor",66.1
"Legal",0
"Legislative",22.4
"Local",0
"Media",8.6
"Medical",106.8
"Military",172.9
"Municipal",0
"National Religious",45.4
"Nongovernmental Organizations",0
"Parties",49.8
"Police",498.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",42.4
"Social",10.4
"Sunni",0
"Unidentified Forces",174.4
