"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",4.4
"Criminals",0
"Dissident",14.4
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",14.4
"Government",0
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",26
"Muslim",0
"National Religious",6.4
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",14.4
"Rebel",14.4
"Separatists",0
"Social",60.4
"Unidentified Forces",0
