"TSectors","Intensity"
"Business",14.2
"Center Left",0
"Criminals",29.2
"Dissident",0
"Exiles",0
"General Population",113.2
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",23.2
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",10.8
"Police",32.2
"Protestors",10.8
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",7.8
"Unidentified Forces",17.2
"Upper House",0
