"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",26.4
"Dissident",61.4
"Education",35.4
"Executive Office",0
"General Population",247.4
"Government",626.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",208.4
"International Religious",0
"Kurd (Ethnic Group)",353.4
"Labor",0
"Legal",35.6
"Local",0
"Media",11.4
"Military",0
"Municipal",0
"Muslim",0
"National Religious",6.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",4.4
"Police",89.4
"Protestors",0
"Radicals",0
"Rebel",24.4
"Refugees",0
"Separatists",0
"Social",204.8
"Unidentified Forces",14.4
