"TSectors","Intensity"
"Agricultural",0
"Business",161.3
"Catholic",0
"Criminals",0
"Dissident",319.8
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",0
"Government",399
"Human Rights NGOs",27.3
"International Religious",0
"Justice",0
"Labor",30.3
"Legal",12.9
"Legislative",0
"Local",0
"Media",21.3
"Medical",0
"Military",76.2
"Municipal",0
"Muslim",0.100000000000001
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",47.3
"Social",956.3
"Television Entertainment",0
"Unidentified Forces",39.3
"Upper House",0
