"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",333.1
"Education",0
"Far Left",285.6
"Far Right",270.6
"General Population",0
"Government",224.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",277
"Insurgents",0
"International Ethnic",0
"Labor",315.6
"Legislative",271.6
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",251.6
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",0
"South American Indigenous",289.6
"Unidentified Forces",294.6
