"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",868.7
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",0.800000000000001
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",34.4
"Nongovernmental Organizations",70.5
"Police",53.8
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",2
"Separatists",76
"Social",1733.5
"State Media",0
"Unidentified Forces",28
"Uyghur",4
