"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",0
"Center Right",0
"Centrist",0
"Criminals",17.6
"Dissident",298.2
"Education",30.6
"Executive",1.8
"General Population",371.6
"Government",147.6
"Human Rights IGOs",12.6
"Human Rights NGOs",0
"Insurgents",30.6
"International Ethnic",12.6
"International Religious",0
"Labor",0
"Local",13
"Media",5.6
"Medical",9.6
"Military",31
"Muslim",69.6
"National Religious",30.6
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",31.6
"Protestors",0
"Provincial",0
"Radicals",24.6
"Rebel",28
"Social",359
"Unidentified Forces",670.8
