"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",30
"Education",0
"Elite",13
"Executive",0
"Executive Office",0
"Exiles",0
"Foreign Ministry",0
"General Population",79.6
"Government",116.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",11
"International Religious",16
"Judicial",23
"Labor",0
"Legal",0
"Legislative",0
"Media",40.5
"Medical",23
"Military",0
"Muslim",38
"Nongovernmental Organization (International)",14
"Nongovernmental Organizations",6
"Parties",16
"Police",0
"Protestors",0
"Rebel",0
"Refugees",0
"Social",183
"Unidentified Forces",45
