"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",23
"Center Left",0
"Criminals",122.2
"Dissident",17
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",17
"General Population",635.9
"Government",35
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",8.6
"Labor",16.4
"Labor NGOs",0
"Legal",8.2
"Media",16.6
"Military",24.8
"Military Intelligence",14.6
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",48
"Police",40
"Protestors",88.6
"Radicals",0
"Radio News",0
"Rebel",12.6
"Social",54.6
"State-Owned Science",0
"Sunni",12
"Unidentified Forces",0
