"TSectors","Intensity"
"(National) Minor Party",109.1
"Air Force",0
"Army",0
"Business",90
"Center Right",80
"Centrist",80
"Criminals",158
"Dissident",76.8
"Education",91
"Executive",224.4
"General Population",416.8
"Government",430.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",76.5
"Labor",145
"Local",75.5
"Media",85
"Medical",0
"Military",166.2
"Muslim",96.1
"National Religious",0
"News",0
"Nongovernmental Organization (International)",112
"Nongovernmental Organizations",0
"Parties",76.3
"Police",0
"Protestors",0
"Provincial",0
"Radicals",129
"Rebel",0
"Social",469.9
"Unidentified Forces",156
