"TSectors","Intensity"
"(National) Major Party",9.6
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",13
"Dissident",32
"Education",23
"General Population",87.7
"Government",126.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",6
"Intelligence Ministry",20
"International Ethnic",0
"International Religious",13
"Labor",0
"Local",4
"Media",8.5
"Military",0
"National Ethnic",0
"National Ethnic Minority",22
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",22
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",76.6
"Refugees",9
"Social",92.2
"Unidentified Forces",13
"Women",0
