"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",38
"Criminals",20
"Defense",22
"Dissident",0
"Education",29
"Elite",0
"Executive",19
"General Population",364.3
"Government",73.5
"Intelligence Ministry",29
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",16.2
"Labor",0
"Legal",0
"Legislative",0
"Local",36
"Media",12.6
"Medical",0
"Military",500.2
"Muslim",0
"National Religious",69
"Nongovernmental Organizations",40
"Parties",10
"Police",570.2
"Protestors",34
"Provincial",0
"Radicals",0
"Rebel",20
"Social",821.4
"Sunni",0
"Unidentified Forces",212
