"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",55.3
"Buddhist",0
"Business",66.3
"Criminals",0
"Dissident",177.1
"Education",50.9
"Elite",52.5
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",57.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",52.3
"Labor",60.3
"Legislative",42.9
"Media",0
"Medical",0
"Military",50.9
"Municipal",64.8
"Muslim",72.3
"National Religious",0
"Nongovernmental Organization (International)",93.3
"Nongovernmental Organizations",55.3
"Opposition Major Party (Out Of Government)",63.3
"Parties",18.4
"Police",61.9
"Protestors",37.9
"Radicals",0
"Rebel",45.3
"Social",459.3
"Unidentified Forces",136.8
