"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",0
"Criminals",0
"Dissident",325.5
"Education",60.9
"Elections Ministry",0
"Entertainment",0
"Far Right",9.8
"Food Ministry",0
"General Population",772.3
"Government",185.9
"Government Major Party (In Government)",0
"Human Rights NGOs",12.7
"Insurgents",0
"International Religious",0
"Labor",0
"Lower House",0
"Medical",38.4
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",38.5
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",130.6
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",82.7
