"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",4
"Communist",0
"Criminals",27
"Dissident",97.5
"Education",0
"Environment Ministry",0
"General Population",193
"Government",262.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",11.4
"Legislative",0
"Media",5
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",0
"Transportation Business",0
"Unidentified Forces",0
"Women",0
