"TSectors","Intensity"
"Agricultural",26.6
"Business",12.1
"Catholic",0
"Criminals",0
"Dissident",102.1
"Education",9.6
"Entertainment",0
"Environment Ministry",0
"General Population",165.8
"Government",75
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",11.6
"Local",0
"Media",14.6
"Medical",0
"Military",0
"Municipal",0
"Muslim",22.6
"National Religious",0
"Nilotic",13.6
"Nongovernmental Organization (International)",15.6
"Nongovernmental Organizations",10.6
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",11.2
"Social",71.2
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
