"TSectors","Intensity"
"(National) Major Party",1.2
"Agricultural",0
"Business",101.3
"Criminals",726.5
"Dissident",0
"Education",106
"General Population",3259.4
"Government",798.600000000001
"Government Major Party (In Government)",0
"Human Rights IGOs",50.4
"Human Rights NGOs",73.2
"Ideological",0
"Insurgents",0
"International Religious",43.2
"Kashmiri",5
"Labor",58.2
"Legislative",65.4
"Media",38.1
"Medical",47.1
"Military",2.9
"Muslim",5
"National Religious",11
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33.4
"Opposition Major Party (Out Of Government)",48.8
"Parties",84.3999999999999
"Police",288.6
"Protestors",121.4
"Radicals",9.6
"Rebel",0
"Separatists",33.5
"Sikh",0
"Social",4108.9
"Unidentified Forces",40.8
