"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",1.6
"Criminals",0
"Defense",8.6
"Dissident",109.8
"Education",9.6
"Elite",16.6
"Executive",56.8
"General Population",0
"Government",279.1
"Intelligence Ministry",0
"Interior",0
"International Religious",20.6
"Judicial",2.6
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",121.1
"Local",0
"Media",23.1
"Medical",0
"Military",153.2
"Muslim",9.6
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",209.6
"Protestors",9.6
"Provincial",16.6
"Radicals",0
"Rebel",0
"Social",1039.6
"Sunni",0
"Unidentified Forces",159
