"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",70.9
"Education",29.5
"Elite",19.4
"Ethnic NGOs",0
"General Population",158.7
"Government",97.9
"Government Major Party (In Government)",23.4
"Human Rights NGOs",13.9
"Intelligence Ministry",0
"Justice",0
"Legal",15.4
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",62.9
"Protestors",19.4
"Radicals",0
"Rebel",0
"Social",33.9
"South American Indigenous",0
"Unidentified Forces",17.4
