"TSectors","Intensity"
"Agricultural",0
"Business",7.2
"Christian",0
"Criminals",75.7
"Dissident",116.7
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",238.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",16.7
"Labor",0
"Legal",9.7
"Marines",0
"Media",7.7
"Military",15.7
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",12.7
"Nongovernmental Organizations",0.299999999999999
"Police",7.7
"Protestors",0
"Radicals",0
"Rebel",15.7
"Separatists",0
"Social",100.1
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",23.7
