"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",132.4
"Dissident",132.5
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",560
"Government",0
"Heavy Industrial",106
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",88
"Labor Ministry",0
"Media",0
"Medical",0
"Military",70.8
"Military Intelligence",0
"Muslim",91.1
"National Religious",0
"Nongovernmental Organization (International)",94
"Nongovernmental Organizations",95
"Police",238.2
"Protestors",94
"Provincial Party",92
"Radicals",0
"Rebel",0
"Refugees",95
"Social",876.5
"Unidentified Forces",92
