"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",0
"Dissident",101
"Education",0
"Environment Ministry",0
"General Population",59
"Government",117.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",2
"Municipal",2
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",18.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",82.5
"Transportation Business",0
"Unidentified Forces",0
"Women",0
