"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",3
"Criminals",0
"Dissident",86.9
"Education",40
"Elite",9
"Exiles",0
"General Population",289.9
"Government",73
"Government Major Party (In Government)",8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",2
"Judicial",0
"Labor",34.5
"Legislative",0
"Media",0
"Medical",0
"Military",2
"Municipal",0
"Muslim",0
"National Religious",2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",23.8
"Opposition Major Party (Out Of Government)",7
"Parties",3
"Police",7.1
"Protestors",23
"Radicals",0
"Rebel",0
"Social",8
"Unidentified Forces",0
