"TSectors","Intensity"
"Army",0
"Business",171.9
"Center Left",0
"Christian",0
"Criminals",265.4
"Dissident",0
"Education",501.9
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",2830.6
"Government",415.900000000001
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",18
"Labor",28
"Lower House",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",304.3
"National Religious",65.5
"Parties",51
"Police",0
"Protestors",43.6
"Radicals",4
"Rebel",80.6
"Separatists",4
"Social",0
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",92
