"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",5
"Dissident",0
"Education",0
"Elections Ministry",0
"General Population",29
"Government",36.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",0
"Police",0
"Protestors",18
"Radicals",0
"Rebel",10
"Refugees",0
"Separatists",0
"Social",6.6
"State Media",0
"Unidentified Forces",10
