"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",174
"Dissident",57
"Education",65
"Executive Office",0
"General Population",120.8
"Government",111.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",84
"International Religious",0
"Kurd (Ethnic Group)",87
"Labor",0
"Legal",49
"Local",0
"Media",52.2
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",47
"Nongovernmental Organizations",0
"Parties",0
"Police",74.6
"Protestors",49
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",229.6
"Unidentified Forces",67
