"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",0
"Dissident",0
"Education",0
"Environment Ministry",0
"General Population",38.8
"Government",32
"Government Major Party (In Government)",10
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",13.4
"Legislative",24
"Media",0
"Medical",0
"Military",1.6
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",52
"Transportation Business",5
"Unidentified Forces",0
"Women",0
