"TSectors","Intensity"
"Business",0
"Criminals",48.4
"Defense",0
"Dissident",45.4
"Education",0
"Elite",22.4
"Executive",50.4
"Executive Office",0
"General Population",294.4
"Government",90.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",51.4
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",30.6
"Media",0
"Medical",0
"Military",173.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",225.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",75
"Separatists",0
"Shia",0
"Social",0
"Unidentified Forces",160.4
