"TSectors","Intensity"
"(National) Major Party",39.4
"Agricultural",41.3
"Buddhist",0
"Business",40.9
"Criminals",107.3
"Dissident",89.3
"Education",46.3
"Elite",0
"Exiles",0
"General Population",0
"Government",441
"Government Major Party (In Government)",0
"Human Rights IGOs",37.3
"Human Rights NGOs",0
"Insurgents",0
"International Religious",34.5
"Judicial",0
"Labor",18.5
"Legislative",0
"Media",10.7
"Medical",17.3
"Military",0
"Municipal",0
"Muslim",0
"National Religious",14.3
"Nongovernmental Organization (International)",42.5
"Nongovernmental Organizations",14.3
"Opposition Major Party (Out Of Government)",0
"Parties",1.9
"Police",6.5
"Protestors",115.9
"Radicals",19.3
"Rebel",19.8
"Social",705.6
"Unidentified Forces",110.5
