"TSectors","Intensity"
"(National) Major Party",0
"Army",3.8
"Business",0
"Criminals",27.8
"Dissident",217.6
"Education",6.4
"Executive",5.8
"Fundamentalist",210.4
"General Population",544.6
"Government",374
"Ideological",0
"Insurgents",0
"Intelligence Ministry",24.8
"International Religious",92.6
"Judicial",3.9
"Labor",0
"Legal",0
"Legislative",1.7
"Local",0
"Media",0
"Medical",0
"Military",156.8
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",6.2
"Parties",0
"Police",32
"Protestors",5.8
"Provincial",10.8
"Radicals",0
"Rebel",201.8
"Social",496.6
"Sunni",0
"Unidentified Forces",220.8
