"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",33.5
"Arab",0
"Beja",0
"Business",7.5
"Criminals",13.5
"Dissident",16.5
"Education",5.1
"General Population",402.2
"Government",98.2
"Government Major Party (In Government)",10.5
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",6.5
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",6.5
"Media",5.5
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",27
"Print News",0
"Protestors",5.5
"Provincial",0
"Rebel",68.1
"Refugees",0
"Social",1.5
"Unidentified Forces",70
"Women",0
