"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",81.3
"Business",309.7
"Criminals",471.6
"Dissident",547.3
"Education",378.4
"General Population",3974.8
"Government",759.200000000001
"Government Major Party (In Government)",20.6
"Human Rights IGOs",20
"Human Rights NGOs",0
"Ideological",15.6
"Insurgents",0
"International Religious",77
"Kashmiri",13
"Labor",178.8
"Legislative",0
"Media",0
"Medical",68.8
"Military",11
"Muslim",7.6
"National Religious",5
"Nongovernmental Organization (International)",67.4
"Nongovernmental Organizations",58
"Opposition Major Party (Out Of Government)",0
"Parties",219.9
"Police",967.1
"Protestors",20
"Radicals",6
"Rebel",31
"Separatists",20
"Sikh",0
"Social",4234.2
"Unidentified Forces",140
