"TSectors","Intensity"
"Agricultural",8
"Business",0
"Catholic",0
"Criminals",136
"Dissident",15
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",631.9
"Government",93.1
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",17.6
"Municipal",0
"Muslim",0
"National Religious",152
"Nilotic",0
"Nongovernmental Organization (International)",17
"Nongovernmental Organizations",25
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",17
"Social",26.2
"Television Entertainment",0
"Unidentified Forces",15
"Upper House",0
