"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",136.2
"Dissident",54.4
"Education",56.8
"Elite",63.8
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",59.8
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",56.8
"Legal",62.8
"Media",0
"Medical",0
"Military",63.8
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",103.3
"Protestors",0
"Radicals",0
"Rebel",0
"Social",598.8
"South American Indigenous",0
"Unidentified Forces",62.8
