"TSectors","Intensity"
"Agricultural",0
"Business",11
"Catholic",0
"Criminals",0
"Dissident",145
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",0
"Government",74.7
"Human Rights NGOs",33
"International Religious",0
"Justice",0
"Labor",8
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",16
"Municipal",0
"Muslim",0
"National Religious",16.5
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",337.9
"Television Entertainment",0
"Unidentified Forces",14
"Upper House",52.3
