"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",152.3
"Education",51.3
"Elite",35.9
"Executive",0
"General Population",401.9
"Government",66.6
"Intelligence Ministry",0
"Interior",0
"International Religious",47.8
"Judicial",0
"Kurd (Ethnic Group)",19
"Labor",0
"Legal",51.3
"Legislative",14.3
"Local",34.3
"Media",0
"Medical",0
"Military",80.3
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",25.2
"Police",107.3
"Protestors",0
"Provincial",0
"Radicals",42.3
"Rebel",71.3
"Social",244.3
"Sunni",47.3
"Unidentified Forces",135.5
