"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",51.6
"Beja",0
"Business",50.6
"Criminals",71.6
"Dissident",40.2
"Education",0
"General Population",211.3
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",50.6
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",50.6
"Local",41.6
"Media",51.1
"Military",99.6
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",88.6
"Print News",0
"Protestors",27.6
"Provincial",0
"Rebel",62.2
"Refugees",43.2
"Social",47.6
"Unidentified Forces",72.2
"Women",0
