"TSectors","Intensity"
"Agricultural",21.4
"Buddhist",0
"Business",42.4
"Criminals",68.4
"Dissident",64.6
"Education",14.5
"Exiles",0
"Finance",0
"General Population",170.7
"Government",23.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",29.4
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",11.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10.4
"Police",0
"Protestors",7.6
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",124.6
"State Media",0
"Unidentified Forces",0
"Uyghur",0
