"TSectors","Intensity"
"Business",15.5
"Center Left",0
"Criminals",0
"Dissident",38.5
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",15.9
"Labor",0
"Legal",25.5
"Media",25.5
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",36.5
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",196.1
"Unidentified Forces",82.9
"Upper House",0
