"TSectors","Intensity"
"(National) Major Party",0
"Army",62.9
"Business",0
"Criminals",125.4
"Dissident",72.9
"Education",71.9
"Executive",83.4
"Fundamentalist",162.3
"General Population",842.9
"Government",0
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",228.1
"Judicial",0
"Labor",0
"Legal",0
"Legislative",45
"Local",75.9
"Media",45.9
"Medical",52.9
"Military",286
"Municipal",0
"National Religious",62.9
"Nongovernmental Organizations",49.9
"Parties",0
"Police",221.9
"Protestors",51.9
"Provincial",35.6
"Radicals",0
"Rebel",61.9
"Social",227.1
"Sunni",72.1
"Unidentified Forces",168.2
