"TSectors","Intensity"
"(National) Major Party",29.7
"Agricultural",48.1
"Buddhist",0
"Business",32.1
"Criminals",132.3
"Dissident",45.7
"Education",36.1
"Elite",45.1
"Exiles",0
"General Population",182.8
"Government",0
"Government Major Party (In Government)",40.1
"Human Rights IGOs",0
"Human Rights NGOs",58.1
"Insurgents",0
"International Religious",49.1
"Judicial",0
"Labor",41.1
"Legislative",0
"Media",40.1
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",42.1
"Opposition Major Party (Out Of Government)",0
"Parties",34.4
"Police",49.1
"Protestors",66.3
"Radicals",0
"Rebel",40.1
"Social",122.9
"Unidentified Forces",45.1
