"TSectors","Intensity"
"Agriculture",0
"Business",53.2
"Catholic",0
"Criminals",96.5
"Dissident",49.2
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",601.3
"Government",184.4
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",64.8
"Labor Ministry",50
"Media",44
"Medical",0
"Military",51.4
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",44
"Police",148.6
"Protestors",39
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",56
"Social",463.6
"Unidentified Forces",50
